water_district,wdid,admin_number,admin_date
39,3900805,13285.00000,1886-05-16
39,3900805,52960.38976,1994-12-31
39,3900806,37503.27096,1952-09-05
39,3900806,38783.00000,1956-03-08
39,3900809,31031.26418,1934-12-17
39,3900809,31031.27818,1934-12-17
39,3900810,12144.00000,1883-04-01
39,3900810,12664.00000,1884-09-02
39,3900814,20528.12173,1906-03-16
39,3900814,37503.22066,1952-09-05
39,3900814,20528.19478,1906-03-16
39,3900824,12144.00000,1883-04-01
39,3900824,12664.00000,1884-09-02
39,3900824,12875.00000,1885-04-01
39,3900825,20528.20064,1906-03-16
39,3900825,21814.13644,1909-09-22
39,3900825,21814.16550,1909-09-22
39,3900825,21814.21659,1909-09-22
39,3900825,20527.18592,1906-03-15
39,3900825,31780.22750,1937-01-04
39,3900825,31780.22035,1937-01-04
39,3900825,35551.00000,1947-05-03
39,3900825,20405.13304,1905-11-13
39,3900825,20405.19087,1905-11-13
39,3900825,20518.13304,1906-03-06
39,3900825,20518.16680,1906-03-06
39,3900825,20527.17486,1906-03-15
39,3900825,20527.18744,1906-03-15
39,3900825,38167.00000,1954-07-01
39,3900825,13223.00000,1886-03-15
39,3900825,25569.13954,1920-01-03
39,3900825,33978.33880,1943-01-11
39,3900825,55987.00000,2003-04-15
39,3900825,55800.00000,2002-10-10
39,3900826,13915.00000,1888-02-05
39,3900826,32959.25995,1940-03-28
39,3900834,21441.13058,1908-09-14
39,3900834,32959.25995,1940-03-28
39,3900834,37755.00000,1953-05-15
39,3900835,45290.25932,1973-12-31
39,3900835,46006.00000,1975-12-17
39,3900845,47847.45441,1980-12-31
39,3900845,39193.00000,1957-04-22
39,3900851,14494.00000,1889-09-06
39,3900851,48212.48204,1981-12-31
39,3900852,44576.00000,1972-01-17
39,3900852,32959.25995,1940-03-28
39,3900857,47847.14488,1980-12-31
39,3900857,47847.46963,1980-12-31
39,3900865,38783.00000,1956-03-08
39,3900865,37503.30938,1952-09-05
39,3900865,37503.27096,1952-09-05
39,3900868,32538.00000,1939-02-01
39,3900868,47116.46572,1978-12-31
39,3900868,55415.00000,2001-09-20
39,3900868,35476.00000,1947-02-17
39,3900868,53200.00000,1995-08-28
39,3900873,37681.22431,1953-03-02
39,3900873,37681.21438,1953-03-02
39,3900873,38885.00000,1956-06-18
39,3900873,12858.00000,1885-03-15
39,3900878,48212.48007,1981-12-31
39,3900878,41442.00000,1963-06-19
39,3900883,48577.48520,1982-12-31
39,3900883,12144.00000,1883-04-01
39,3900883,13571.00000,1887-02-26
39,3900884,57861.00000,2008-06-01
39,3900884,39193.00000,1957-04-22
39,3900895,20528.19478,1906-03-16
39,3900895,37503.22066,1952-09-05
39,3900903,45558.00000,1974-09-25
39,3900903,12162.00000,1883-04-19
39,3900905,11818.00000,1882-05-10
39,3900905,13574.00000,1887-03-01
39,3900911,38374.00000,1955-01-24
39,3900911,12858.00000,1885-03-15
39,3900911,37681.22431,1953-03-02
39,3900911,37681.21438,1953-03-02
39,3900911,38885.00000,1956-06-18
39,3900920,46386.39388,1976-12-31
39,3900920,54056.53965,1997-12-31
39,3900923,13223.00000,1886-03-15
39,3900923,12464.00000,1884-02-15
39,3900924,13223.00000,1886-03-15
39,3900924,12464.00000,1884-02-15
39,3900934,21521.13666,1908-12-03
39,3900934,21521.21244,1908-12-03
39,3900934,21521.16253,1908-12-03
39,3900934,32959.24601,1940-03-28
39,3900934,32959.25995,1940-03-28
39,3900935,21521.13666,1908-12-03
39,3900935,32959.25995,1940-03-28
39,3900935,32959.24601,1940-03-28
39,3900942,31031.14001,1934-12-17
39,3900942,31031.27818,1934-12-17
39,3900947,46386.36705,1976-12-31
39,3900947,53325.50921,1995-12-31
39,3900947,56613.56522,2004-12-31
39,3900954,39053.00000,1956-12-03
39,3900954,28707.15317,1928-08-06
39,3900954,13574.00000,1887-03-01
39,3900954,13518.00000,1887-01-04
39,3900954,13971.00000,1888-04-01
39,3900954,17699.14360,1898-06-16
39,3900954,38374.00000,1955-01-24
39,3900956,20528.12173,1906-03-16
39,3900956,37503.22066,1952-09-05
39,3900956,20528.19478,1906-03-16
39,3900965,45290.37831,1973-12-31
39,3900965,52230.45655,1992-12-31
39,3900967,36195.00000,1949-02-05
39,3900967,48197.00000,1981-12-16
39,3900967,37681.31563,1953-03-02
39,3900967,32780.00000,1939-10-01
39,3900967,12362.00000,1883-11-05
39,3900968,37503.22066,1952-09-05
39,3900968,55953.00000,2003-03-12
39,3900973,47902.00000,1981-02-24
39,3900973,39193.00000,1957-04-22
39,3900977,57662.00000,2007-11-15
39,3900977,28707.15317,1928-08-06
39,3900977,13574.00000,1887-03-01
39,3900977,13518.00000,1887-01-04
39,3900977,13971.00000,1888-04-01
39,3900977,17699.14360,1898-06-16
39,3900977,38374.00000,1955-01-24
39,3900980,13634.00000,1887-04-30
39,3900980,12377.00000,1883-11-20
39,3900981,12377.00000,1883-11-20
39,3900981,13634.00000,1887-04-30
39,3900982,12377.00000,1883-11-20
39,3900982,13634.00000,1887-04-30
39,3900984,45558.00000,1974-09-25
39,3900984,12162.00000,1883-04-19
39,3900987,57662.00000,2007-11-15
39,3900987,28707.15317,1928-08-06
39,3900987,13574.00000,1887-03-01
39,3900987,13518.00000,1887-01-04
39,3900987,13971.00000,1888-04-01
39,3900987,17699.14360,1898-06-16
39,3900987,38374.00000,1955-01-24
39,3900990,12889.00000,1885-04-15
39,3900990,13629.00000,1887-04-25
39,3900990,13195.00000,1886-02-15
39,3900990,12122.00000,1883-03-10
39,3900990,13468.00000,1886-11-15
39,3900990,13713.00000,1887-07-18
39,3900990,13285.00000,1886-05-16
39,3900990,13484.00000,1886-12-01
39,3900993,14046.00000,1888-06-15
39,3900993,44559.35428,1971-12-31
39,3900994,32538.00000,1939-02-01
39,3900994,47116.46572,1978-12-31
39,3900994,55415.00000,2001-09-20
39,3900998,56836.00000,2005-08-11
39,3900998,32959.25995,1940-03-28
39,3900998,21441.12914,1908-09-14
39,3901000,23352.21289,1913-12-08
39,3901000,32959.25995,1940-03-28
39,3901001,23352.21289,1913-12-08
39,3901001,32959.25995,1940-03-28
39,3901023,38374.00000,1955-01-24
39,3901023,12858.00000,1885-03-15
39,3901023,37681.22431,1953-03-02
39,3901023,37681.21438,1953-03-02
39,3901023,38885.00000,1956-06-18
39,3901027,37503.22066,1952-09-05
39,3901027,20528.13270,1906-03-16
39,3901033,12239.00000,1883-07-05
39,3901033,11971.00000,1882-10-10
39,3901033,12571.00000,1884-06-01
39,3901033,16765.16387,1895-11-25
39,3901049,50038.49085,1986-12-31
39,3901049,39963.00000,1959-06-01
39,3901049,40432.00000,1960-09-12
39,3901049,55800.00000,2002-10-10
39,3901049,55828.00000,2002-11-07
39,3901053,49095.00000,1984-06-01
39,3901053,50769.49095,1988-12-31
39,3901063,18313.17945,1900-02-20
39,3901063,32959.25995,1940-03-28
39,3901069,18313.17945,1900-02-20
39,3901069,32959.25995,1940-03-28
39,3901070,18313.14286,1900-02-20
39,3901070,32959.25995,1940-03-28
39,3901070,56613.41161,2004-12-31
39,3901070,56613.56430,2004-12-31
39,3901071,18313.17945,1900-02-20
39,3901071,32959.25995,1940-03-28
39,3901071,56613.41161,2004-12-31
39,3901071,56613.56430,2004-12-31
39,3901077,35476.00000,1947-02-17
39,3901077,36204.00000,1949-02-14
39,3901078,35476.00000,1947-02-17
39,3901078,36204.00000,1949-02-14
39,3901079,35476.00000,1947-02-17
39,3901079,36204.00000,1949-02-14
39,3901080,58439.56429,2009-12-31
39,3901080,58712.00000,2010-09-30
39,3901081,58439.56429,2009-12-31
39,3901081,58712.00000,2010-09-30
39,3901082,58439.56429,2009-12-31
39,3901082,58712.00000,2010-09-30
39,3901083,58439.56429,2009-12-31
39,3901083,58712.00000,2010-09-30
39,3901085,38278.00000,1954-10-20
39,3901085,38277.00000,1954-10-19
39,3902013,49557.00000,1985-09-06
39,3902013,54812.00000,2000-01-26
39,3903503,40069.00000,1959-09-15
39,3903503,19800.19239,1904-03-18
39,3903503,47116.45563,1978-12-31
39,3903503,12190.00000,1883-05-17
39,3903503,12474.00000,1884-02-25
39,3903503,13181.00000,1886-02-01
39,3903503,13639.00000,1887-05-05
39,3903503,14092.00000,1888-07-31
39,3903503,15120.00000,1891-05-25
39,3903505,15667.15066,1892-11-22
39,3903505,37503.35321,1952-09-05
39,3903507,22722.20553,1912-03-18
39,3903507,45381.00000,1974-04-01
39,3903507,49673.45381,1985-12-31
39,3903514,47968.00000,1981-05-01
39,3903514,39193.00000,1957-04-22
39,3903514,55882.47968,2002-12-31
39,3903517,48486.00000,1982-10-01
39,3903517,48212.48007,1981-12-31
39,3903517,41442.00000,1963-06-19
39,3903519,48486.00000,1982-10-01
39,3903519,48212.48007,1981-12-31
39,3903519,41442.00000,1963-06-19
39,3903520,48486.00000,1982-10-01
39,3903520,48212.48007,1981-12-31
39,3903520,41442.00000,1963-06-19
39,3903521,48486.00000,1982-10-01
39,3903521,48212.48007,1981-12-31
39,3903521,41442.00000,1963-06-19
39,3903522,48486.00000,1982-10-01
39,3903522,48212.48007,1981-12-31
39,3903522,41442.00000,1963-06-19
39,3903523,48245.00000,1982-02-02
39,3903523,12190.00000,1883-05-17
39,3903523,12474.00000,1884-02-25
39,3903523,13181.00000,1886-02-01
39,3903523,13639.00000,1887-05-05
39,3903523,14092.00000,1888-07-31
39,3903523,15120.00000,1891-05-25
39,3903523,19800.19239,1904-03-18
39,3903543,48212.47968,1981-12-31
39,3903543,12190.00000,1883-05-17
39,3903543,12474.00000,1884-02-25
39,3903543,13181.00000,1886-02-01
39,3903543,13639.00000,1887-05-05
39,3903543,14092.00000,1888-07-31
39,3903543,15120.00000,1891-05-25
39,3903543,19800.19239,1904-03-18
39,3903544,48212.47968,1981-12-31
39,3903544,12190.00000,1883-05-17
39,3903544,12474.00000,1884-02-25
39,3903544,13181.00000,1886-02-01
39,3903544,13639.00000,1887-05-05
39,3903544,14092.00000,1888-07-31
39,3903544,15120.00000,1891-05-25
39,3903544,19800.19239,1904-03-18
39,3903545,48212.47968,1981-12-31
39,3903545,12190.00000,1883-05-17
39,3903545,12474.00000,1884-02-25
39,3903545,13181.00000,1886-02-01
39,3903545,13639.00000,1887-05-05
39,3903545,14092.00000,1888-07-31
39,3903545,15120.00000,1891-05-25
39,3903545,19800.19239,1904-03-18
39,3903551,53691.53509,1996-12-31
39,3903551,57708.56277,2007-12-31
39,3903552,52230.50677,1992-12-31
39,3903552,52230.50890,1992-12-31
39,3903552,52258.00000,1993-01-28
39,3903553,35397.00000,1946-11-30
39,3903553,53880.00000,1997-07-08
39,3903579,55457.00000,2001-11-01
39,3903579,39193.00000,1957-04-22
39,3903581,55806.00000,2002-10-16
39,3903581,39193.00000,1957-04-22
39,3903600,12362.00000,1883-11-05
39,3903600,32780.00000,1939-10-01
39,3903600,36195.00000,1949-02-05
39,3903600,37681.31563,1953-03-02
39,3903600,48197.00000,1981-12-16
39,3903608,57397.00000,2007-02-23
39,3903608,44559.42784,1971-12-31
39,3903619,58074.00000,2008-12-31
39,3903619,44559.42784,1971-12-31
39,3903620,58074.00000,2008-12-31
39,3903620,44559.42784,1971-12-31
39,3903621,58074.00000,2008-12-31
39,3903621,44559.42784,1971-12-31
39,3903622,57674.00000,2007-11-27
39,3903622,44559.42784,1971-12-31
39,3903623,57674.00000,2007-11-27
39,3903623,44559.42784,1971-12-31
39,3903624,57698.00000,2007-12-21
39,3903624,44559.42784,1971-12-31
39,3903921,47389.00000,1979-09-30
39,3903921,47379.00000,1979-09-20
39,3903929,40072.00000,1959-09-18
39,3903929,12190.00000,1883-05-17
39,3903929,12474.00000,1884-02-25
39,3903929,13181.00000,1886-02-01
39,3903929,13639.00000,1887-05-05
39,3903929,14092.00000,1888-07-31
39,3903929,15120.00000,1891-05-25
39,3903929,19800.19239,1904-03-18
39,3903929,40071.00000,1959-09-17
39,3903932,38164.00000,1954-06-28
39,3903932,47905.00000,1981-02-27
39,3903937,46386.38531,1976-12-31
39,3903937,53645.00000,1996-11-15
39,3903937,56613.56522,2004-12-31
39,3903941,40071.00000,1959-09-17
39,3903941,47116.45563,1978-12-31
39,3903941,12190.00000,1883-05-17
39,3903941,12474.00000,1884-02-25
39,3903941,13181.00000,1886-02-01
39,3903941,13639.00000,1887-05-05
39,3903941,14092.00000,1888-07-31
39,3903941,15120.00000,1891-05-25
39,3903941,19800.19239,1904-03-18
39,3903943,43829.42717,1969-12-31
39,3903943,31031.27818,1934-12-17
39,3903943,25648.22858,1920-03-22
39,3903943,17698.14366,1898-06-15
39,3903943,31031.23649,1934-12-17
39,3903943,31031.23466,1934-12-17
39,3903943,25648.19495,1920-03-22
39,3903943,43829.18840,1969-12-31
39,3903943,25648.21854,1920-03-22
39,3903943,19345.13942,1902-12-19
39,3903943,13971.00000,1888-04-01
39,3903943,15436.14725,1892-04-05
39,3903943,15436.15288,1892-04-05
39,3903943,31031.14001,1934-12-17
39,3903943,17699.14336,1898-06-16
39,3903943,17699.16541,1898-06-16
39,3903943,12190.00000,1883-05-17
39,3903943,21523.18936,1908-12-05
39,3903943,21584.14062,1909-02-04
39,3903943,31031.15127,1934-12-17
39,3903943,18977.14694,1901-12-16
39,3903943,13518.00000,1887-01-04
39,3903943,16777.15827,1895-12-07
39,3903943,19345.16546,1902-12-19
39,3903943,31031.26418,1934-12-17
39,3903943,31031.23131,1934-12-17
39,3903943,31031.23496,1934-12-17
39,3903943,21523.18388,1908-12-05
39,3903956,43829.42717,1969-12-31
39,3903956,56613.54877,2004-12-31
39,3903956,43829.18840,1969-12-31
39,3903956,31031.23649,1934-12-17
39,3903956,31031.27818,1934-12-17
39,3903956,13971.00000,1888-04-01
39,3903956,15436.14725,1892-04-05
39,3903956,15436.15288,1892-04-05
39,3903956,12190.00000,1883-05-17
39,3903956,16777.15827,1895-12-07
39,3903956,31031.26418,1934-12-17
39,3903956,31031.23131,1934-12-17
39,3903956,31031.23496,1934-12-17
39,3903956,25648.22858,1920-03-22
39,3903956,19345.13942,1902-12-19
39,3903956,19345.16546,1902-12-19
39,3903956,17698.14366,1898-06-15
39,3903956,31031.14001,1934-12-17
39,3903956,31031.23466,1934-12-17
39,3903956,25648.19495,1920-03-22
39,3903956,25648.21854,1920-03-22
39,3903956,17699.14336,1898-06-16
39,3903956,17699.16541,1898-06-16
39,3903956,21523.18388,1908-12-05
39,3903956,31031.15127,1934-12-17
39,3903956,21584.14062,1909-02-04
39,3903956,18977.14694,1901-12-16
39,3903956,13518.00000,1887-01-04
39,3903956,21523.18936,1908-12-05
39,3903956,56977.00000,2005-12-30
39,3904725,21000.20909,1907-07-01
39,3904725,33978.33883,1943-01-11
39,3904725,52230.47729,1992-12-31
39,3905009,46427.00000,1977-02-10
39,3905009,25788.21806,1920-08-09
39,3905012,48438.00000,1982-08-14
39,3905012,51499.22701,1990-12-31
39,3905033,48212.47878,1981-12-31
39,3905033,39193.00000,1957-04-22
39,3905033,52200.00000,1992-12-01
39,3905036,44925.44890,1972-12-31
39,3905036,25788.21806,1920-08-09
39,3905063,44925.41637,1972-12-31
39,3905063,12190.00000,1883-05-17
39,3905063,12474.00000,1884-02-25
39,3905063,13181.00000,1886-02-01
39,3905063,13639.00000,1887-05-05
39,3905063,14092.00000,1888-07-31
39,3905063,15120.00000,1891-05-25
39,3905063,19800.19239,1904-03-18
39,3905080,42863.00000,1967-05-10
39,3905080,25788.21806,1920-08-09
39,3905081,42927.00000,1967-07-13
39,3905081,25788.21806,1920-08-09
39,3905082,42928.00000,1967-07-14
39,3905082,25788.21806,1920-08-09
39,3905086,45354.00000,1974-03-05
39,3905086,19800.19239,1904-03-18
39,3905086,41800.00000,1964-06-11
39,3905086,38278.00000,1954-10-20
39,3905086,12190.00000,1883-05-17
39,3905086,12474.00000,1884-02-25
39,3905086,13181.00000,1886-02-01
39,3905086,13639.00000,1887-05-05
39,3905086,14092.00000,1888-07-31
39,3905086,15120.00000,1891-05-25
39,3905087,45354.00000,1974-03-05
39,3905087,38278.00000,1954-10-20
39,3905087,12190.00000,1883-05-17
39,3905087,12474.00000,1884-02-25
39,3905087,13181.00000,1886-02-01
39,3905087,13639.00000,1887-05-05
39,3905087,14092.00000,1888-07-31
39,3905087,15120.00000,1891-05-25
39,3905087,19800.19239,1904-03-18
39,3905088,45354.00000,1974-03-05
39,3905088,38278.00000,1954-10-20
39,3905088,12190.00000,1883-05-17
39,3905088,12474.00000,1884-02-25
39,3905088,13181.00000,1886-02-01
39,3905088,13639.00000,1887-05-05
39,3905088,14092.00000,1888-07-31
39,3905088,15120.00000,1891-05-25
39,3905088,19800.19239,1904-03-18
39,3905090,48171.00000,1981-11-20
39,3905090,14147.00000,1888-09-24
39,3905091,48171.00000,1981-11-20
39,3905091,14147.00000,1888-09-24
39,3905092,48171.00000,1981-11-20
39,3905092,14147.00000,1888-09-24
39,3905093,48171.00000,1981-11-20
39,3905093,14147.00000,1888-09-24
39,3905132,42643.00000,1966-10-02
39,3905132,56613.56522,2004-12-31
39,3905164,46386.36705,1976-12-31
39,3905164,53325.50921,1995-12-31
39,3905164,56613.56522,2004-12-31
39,3905174,30315.00000,1932-12-31
39,3905174,39193.00000,1957-04-22
39,3905175,45759.00000,1975-04-14
39,3905175,52960.47387,1994-12-31
39,3905215,42329.00000,1965-11-22
39,3905215,39193.00000,1957-04-22
39,3905216,45290.42329,1973-12-31
39,3905216,39193.00000,1957-04-22
39,3905266,44559.22065,1971-12-31
39,3905266,54826.00000,2000-02-09
39,3905266,56613.56522,2004-12-31
39,3905298,12190.00000,1883-05-17
39,3905298,36204.00000,1949-02-14
39,3905298,44559.38532,1971-12-31
39,3905301,47116.46672,1978-12-31
39,3905301,36204.00000,1949-02-14
39,3905321,53903.00000,1997-07-31
39,3905321,56371.00000,2004-05-03
39,3905336,48819.00000,1983-08-30
39,3905336,52595.34879,1993-12-31
39,3905342,53903.00000,1997-07-31
39,3905342,56371.00000,2004-05-03
39,3905345,47602.00000,1980-04-30
39,3905345,58074.57096,2008-12-31
39,3905348,48212.30102,1981-12-31
39,3905348,49308.48743,1984-12-31
39,3905349,48212.30102,1981-12-31
39,3905349,49308.48743,1984-12-31
39,3905363,48577.16818,1982-12-31
39,3905363,60239.00000,2014-12-05
39,3905365,34546.00000,1944-08-01
39,3905365,48070.00000,1981-08-11
39,3905366,34546.00000,1944-08-01
39,3905366,48070.00000,1981-08-11
39,3905367,34546.00000,1944-08-01
39,3905367,48070.00000,1981-08-11
39,3905368,34546.00000,1944-08-01
39,3905368,48070.00000,1981-08-11
39,3905369,53691.53509,1996-12-31
39,3905369,57708.56277,2007-12-31
39,3905398,48942.41213,1983-12-31
39,3905398,37691.00000,1953-03-12
39,3905406,48834.00000,1983-09-14
39,3905406,56059.00000,2003-06-26
39,3905407,48834.00000,1983-09-14
39,3905407,56059.00000,2003-06-26
39,3905408,48834.00000,1983-09-14
39,3905408,56059.00000,2003-06-26
39,3905409,48834.00000,1983-09-14
39,3905409,56059.00000,2003-06-26
39,3905410,36204.00000,1949-02-14
39,3905410,48212.47958,1981-12-31
39,3905411,36204.00000,1949-02-14
39,3905411,48212.47958,1981-12-31
39,3905412,48212.47820,1981-12-31
39,3905412,36204.00000,1949-02-14
39,3905413,36204.00000,1949-02-14
39,3905413,48212.47820,1981-12-31
39,3905414,36204.00000,1949-02-14
39,3905414,48212.47820,1981-12-31
39,3905415,36204.00000,1949-02-14
39,3905415,48212.47820,1981-12-31
39,3905422,52960.45403,1994-12-31
39,3905422,53343.00000,1996-01-18
39,3905427,52595.45471,1993-12-31
39,3905427,52960.00000,1994-12-31
39,3905428,52960.00000,1994-12-31
39,3905428,52595.45471,1993-12-31
39,3905429,52595.45471,1993-12-31
39,3905429,52960.00000,1994-12-31
39,3905432,48212.43830,1981-12-31
39,3905432,12327.00000,1883-10-01
39,3905432,13209.00000,1886-03-01
39,3905432,14001.00000,1888-05-01
39,3905432,17486.16864,1897-11-15
39,3905432,17480.16910,1897-11-09
39,3905432,18613.17813,1900-12-17
39,3905432,32959.25995,1940-03-28
39,3905432,39193.00000,1957-04-22
39,3905433,48212.43830,1981-12-31
39,3905433,12327.00000,1883-10-01
39,3905433,13209.00000,1886-03-01
39,3905433,14001.00000,1888-05-01
39,3905433,17486.16864,1897-11-15
39,3905433,17480.16910,1897-11-09
39,3905433,18613.17813,1900-12-17
39,3905433,32959.25995,1940-03-28
39,3905433,39193.00000,1957-04-22
39,3905434,48212.43830,1981-12-31
39,3905434,12327.00000,1883-10-01
39,3905434,13209.00000,1886-03-01
39,3905434,14001.00000,1888-05-01
39,3905434,17486.16864,1897-11-15
39,3905434,17480.16910,1897-11-09
39,3905434,18613.17813,1900-12-17
39,3905434,32959.25995,1940-03-28
39,3905434,39193.00000,1957-04-22
39,3905435,48942.48777,1983-12-31
39,3905435,52230.52031,1992-12-31
39,3905436,48942.48777,1983-12-31
39,3905436,52230.52031,1992-12-31
39,3905437,48942.48777,1983-12-31
39,3905437,52230.52031,1992-12-31
39,3905438,48942.48777,1983-12-31
39,3905438,52230.52031,1992-12-31
39,3905439,48942.48777,1983-12-31
39,3905439,52230.52031,1992-12-31
39,3905451,42002.00000,1964-12-30
39,3905451,48212.45354,1981-12-31
39,3905451,12190.00000,1883-05-17
39,3905451,12474.00000,1884-02-25
39,3905451,13181.00000,1886-02-01
39,3905451,13639.00000,1887-05-05
39,3905451,14092.00000,1888-07-31
39,3905451,15120.00000,1891-05-25
39,3905451,19800.19239,1904-03-18
39,3905452,48553.00000,1982-12-07
39,3905452,12190.00000,1883-05-17
39,3905452,12474.00000,1884-02-25
39,3905452,13181.00000,1886-02-01
39,3905452,13639.00000,1887-05-05
39,3905452,14092.00000,1888-07-31
39,3905452,15120.00000,1891-05-25
39,3905452,19800.19239,1904-03-18
39,3905497,50038.48729,1986-12-31
39,3905497,19345.13942,1902-12-19
39,3905497,19345.16546,1902-12-19
39,3905497,25648.22858,1920-03-22
39,3905497,31031.27818,1934-12-17
39,3905589,51499.51466,1990-12-31
39,3905589,47902.00000,1981-02-24
39,3905589,39193.00000,1957-04-22
39,3905590,51499.51466,1990-12-31
39,3905590,47902.00000,1981-02-24
39,3905590,39193.00000,1957-04-22
39,3905591,51499.51466,1990-12-31
